卫视频道,#genre#
陕西卫视,http://cssbyd.imwork.net:8082/hls/42/index.m3u8
宁夏卫视,http://cssbyd.imwork.net:8082/hls/45/index.m3u8
湖南卫视,http://39.164.180.36:19901/tsfile/live/0128_2.m3u8
深圳卫视,http://lzoq.serv00.net/daili/Smartv.php
黑龙江卫视,http://39.164.160.249:9901/tsfile/live/0143_1.m3u8
云南卫视,http://222.134.245.16:9901/tsfile/live/0119_1.m3u8
天津卫视,http://58.19.38.162:9901/tsfile/live/0135_1.m3u8
江西卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
湖南卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
贵州卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
内蒙古卫视,http://218.13.170.98:9901/tsfile/live/0109_1.m3u8
广东卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
湖北卫视,http://60.223.224.176:8888/newlive/live/hls/33/live.m3u8
辽宁卫视,http://101.65.34.154:9901/tsfile/live/0123_1.m3u8
广西卫视,http://222.134.245.16:9901/tsfile/live/0113_1.m3u8
山东卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
陕西卫视,http://58.19.43.46:9901/tsfile/live/1013_1.m3u8
四川卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
陕西卫视,http://110.7.131.4:9901/tsfile/live/0136_1.m3u8
宁夏卫视,http://101.66.199.219:9901/tsfile/live/0112_1.m3u8
四川卫视,http://218.89.240.144:59901/tsfile/live/0123_1.m3u8
上海卫视,http://222.134.245.16:9901/tsfile/live/0107_1.m3u8
广西卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
海南卫视,http://cssbyd.imwork.net:8082/hls/31/index.m3u8
河北卫视,http://112.46.85.60:8009/hls/55/index.m3u8
吉林卫视,http://110.7.131.4:9901/tsfile/live/0116_1.m3u8
河南卫视,http://satellitepull.cnr.cn/live/wxhnws/playlist.m3u8
北京卫视,http://175.16.153.39:9901/tsfile/live/0122_1.m3u8
广西卫视,http://123.130.84.106:8154/tsfile/live/0113_1.m3u8
吉林卫视,http://58.57.40.22:9901/tsfile/live/1050_1.m3u8
安徽卫视,http://61.136.172.236:9901/tsfile/live/0130_1.m3u8
广东卫视,http://183.215.134.239:19901/tsfile/live/0125_1.m3u8
青海卫视,http://123.130.84.106:8154/tsfile/live/0140_1.m3u8
四川卫视,http://110.7.131.4:9901/tsfile/live/0123_1.m3u8
安徽卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_ANHUI-HD-265-8M/G_ANHUI-HD-265-8M.m3u8
宁夏卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
重庆卫视,http://1b6467f415.iok.la:9931/tsfile/live/1073_1.m3u8
青海卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
广东卫视,http://113.25.252.226:9901/tsfile/live/0125_1.m3u8
广西卫视,http://lzoq.serv00.net/daili/Smartv.php
东南卫视,http://61.136.172.236:9901/tsfile/live/0137_1.m3u8
安徽卫视,http://222.134.245.16:9901/tsfile/live/0130_1.m3u8
东方卫视,http://61.136.172.236:9901/tsfile/live/0107_1.m3u8
江苏卫视,http://111.61.236.247:9081/hls/26/index.m3u8
新疆卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_XINJIANG/G_XINJIANG.m3u8
贵州卫视,http://cssbyd.imwork.net:8082/hls/39/index.m3u8
东南卫视,http://aa3.kkwk111.top/fj.php
甘肃卫视,http://satellitepull.cnr.cn/live/wxgsws/playlist.m3u8
吉林卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
云南卫视,http://cssbyd.imwork.net:8082/hls/36/index.m3u8
四川卫视,http://1b6467f415.iok.la:9931/tsfile/live/1072_1.m3u8
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8
海南卫视,http://gmxw.7766.org:808/hls/124/index.m3u8
深圳卫视,http://gmxw.7766.org:808/hls/45/index.m3u8
西藏卫视,http://cssbyd.imwork.net:8082/hls/46/index.m3u8
四川卫视,http://222.134.245.16:9901/tsfile/live/0123_1.m3u8
黑龙江卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
东南卫视,http://8.138.7.223/tv/fjtv.php
辽宁卫视,http://222.134.245.16:9901/tsfile/live/0121_1.m3u8
山西卫视,https://mirror.ghproxy.com/https://raw.githubusercontent.com/Meroser/IPTV-DF/main/m3u8/shanxi/shanxi.m3u8
莲花卫视,http://nettvpro.live/hls/lotustv.php
宁夏卫视,http://113.57.93.165:9900/tsfile/live/1003_1.m3u8
重庆卫视,http://113.25.252.226:9901/tsfile/live/0142_1.m3u8
新疆卫视,http://live.wjyanghu.com/live/CH1.m3u8
凤凰卫视,http://lzoq.serv00.net/daili/Smartv.php
宁夏卫视,http://120.238.94.10:9901/tsfile/live/1076_1.m3u8
山西卫视,https://livehhhttps.sxrtv.com/lsdream/q8RVWgs/1000/03sqdR0.m3u8
河南卫视,http://222.134.245.16:9901/tsfile/live/0139_1.m3u8
甘肃卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
河北卫视,http://156.238.253.62:5555/tvbox/公众号好享生活小助手/hebei.php
东方卫视,http://8.138.7.223/tv/dl/careryun.php
江苏卫视,http://183.11.239.36:808/hls/38/index.m3u8
内蒙古卫视,http://183.11.239.36:808/hls/60/index.m3u8
广西卫视,http://1.195.30.9:19901/tsfile/live/0113_1.m3u8
四川卫视,http://8.138.7.223/tv/dl/douyincdn.php
甘肃卫视,http://8.138.7.223/tv/dl/careryun.php
四川卫视,http://8.138.7.223/tv/dl/careryun.php
香港卫视,https://piccpndks.v.kcdnvip.com/audio/xianggangweishi_2.m3u8
重庆卫视,http://8.138.7.223/tv/dl/douyincdn.php
西藏卫视,http://php.jdshipin.com:8880/xztv.php
贵州卫视,http://8.138.7.223/tv/dl/careryun.php
北京卫视,http://1b6467f415.iok.la:9931/tsfile/live/1063_1.m3u8
江西卫视,http://8.138.7.223/tv/dl/careryun.php
东南卫视,http://8.138.7.223/tv/dl/careryun.php
安徽卫视,http://8.138.7.223/tv/dl/careryun.php
广东卫视,http://8.138.7.223/tv/dl/careryun.php
湖北卫视,http://jscbn.tx-cdn.gitv.tv/gitv_escape/G_HUBEI-HD-265-8M/G_HUBEI-HD-265-8M.m3u8
山东卫视,http://8.138.7.223/tv/dl/careryun.php
内蒙古卫视,http://gmxw.7766.org:808/hls/60/index.m3u8
东南卫视,http://8.138.7.223/tv/dl/douyincdn.php
浙江卫视,http://111.227.196.164:9901/tsfile/live/0124_1.m3u8
西藏卫视,http://gmxw.7766.org:808/hls/64/index.m3u8
西藏卫视,http://120.238.94.10:9901/tsfile/live/1077_1.m3u8
宁夏卫视,http://tvbox6.icu/tv/migu.php
陕西卫视,http://222.134.245.16:9901/tsfile/live/0136_1.m3u8
云南卫视,http://tvbox6.icu/tv/migu.php
北京卫视,http://8.138.7.223/tv/dl/careryun.php
深圳卫视,http://8.138.7.223/tv/dl/careryun.php
江苏卫视,http://8.138.7.223/tv/dl/douyincdn.php
山东卫视,http://8.138.7.223/tv/dl/douyincdn.php
黑龙江卫视,http://8.138.7.223/tv/dl/careryun.php
新疆卫视,http://tvbox6.icu/tv/migu.php
黑龙江卫视,http://8.138.7.223/tv/dl/douyincdn.php
新疆卫视,http://59.39.89.130:60901/tsfile/live/0125_17.m3u8
三沙卫视,http://139.196.151.191:2051/rtp/239.45.1.82:5140
三沙卫视,http://122.9.151.210:887/rtp/238.255.2.203:5999
湖南卫视,http://tvbox6.icu/tv/migu.php
海南卫视,http://139.196.151.191:2051/rtp/239.45.1.81:5140
内蒙古卫视,http://139.196.151.191:2051/rtp/239.45.1.238:5140
云南卫视,http://139.196.151.191:2051/rtp/239.45.0.4:5140
三沙卫视,http://139.129.231.228:50060/rtp/239.21.2.9:5002
甘肃卫视,http://139.129.231.228:50060/rtp/239.21.2.22:5002
海南卫视,http://8.138.7.223/tv/dl/careryun.php
新疆卫视,http://139.129.231.228:50060/rtp/239.21.1.45:5002
新疆卫视,http://123.56.129.203:4310/rtp/225.1.8.161:8160
湖南卫视,http://8.138.7.223/tv/dl/douyincdn.php
新疆卫视,http://8.138.7.223/tv/dl/careryun.php
山东卫视,http://139.196.151.191:2051/rtp/239.45.3.238:5140
新疆卫视,http://139.196.151.191:2051/rtp/239.45.1.116:5140
宁夏卫视,http://139.196.151.191:2051/rtp/239.45.1.213:5140
厦门卫视,http://139.129.231.228:50060/rtp/239.21.2.6:5002
江苏卫视,http://8.138.7.223/tv/dl/careryun.php
天津卫视,http://119.39.9.8:9901/tsfile/live/0135_1.m3u8
海南卫视,http://nn.7x9d.cn/地方台8563/海南.php
海南卫视,http://139.129.231.228/rtp/239.21.2.14:5002
江西卫视,http://58.19.43.46:9901/tsfile/live/1045_1.m3u8
青海卫视,http://120.55.49.231:3095/rtp/233.50.201.65:5140
湖南卫视,http://222.134.245.16:9901/tsfile/live/0128_1.m3u8
山东卫视,http://218.13.170.98:9901/tsfile/live/1009_1.m3u8
东方卫视,http://8.138.7.223/tv/dl/douyincdn.php
兵团卫视,http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
四川卫视,http://1.195.30.9:19901/tsfile/live/0123_1.m3u8
北京卫视,http://112.46.85.60:8009/hls/35/index.m3u8
海南卫视,http://tvbox6.icu/tv/migu.php
青海卫视,http://222.134.245.16:9901/tsfile/live/0140_1.m3u8
重庆卫视,http://tvbox6.icu/tv/migu.php
湖北卫视,http://8.138.7.223/tv/dl/douyincdn.php
湖北卫视,http://lzoq.serv00.net/daili/Smartv.php
江西卫视,http://tvbox6.icu/tv/migu.php
河南卫视,http://gmxw.7766.org:808/hls/51/index.m3u8
广西卫视,http://cssbyd.imwork.net:8082/hls/33/index.m3u8
贵州卫视,http://tvbox6.icu/tv/migu.php
浙江卫视,http://8.138.7.223/tv/dl/careryun.php
浙江卫视,http://8.138.7.223/tv/dl/douyincdn.php
北京卫视,http://8.138.7.223/tv/dl/douyincdn.php
天津卫视,http://1b6467f415.iok.la:9931/tsfile/live/1064_1.m3u8
广西卫视,http://8.138.7.223/tv/dl/careryun.php
内蒙古卫视,http://tvbox6.icu/tv/migu.php
西藏卫视,http://www.lysvc.cc/daili/xztv.php
三沙卫视,http://nn.7x9d.cn/地方台8563/海南.php
辽宁卫视,http://1b6467f415.iok.la:9931/tsfile/live/1069_1.m3u8
青海卫视,http://8.138.7.223/tv/dl/careryun.php
山西卫视,https://d.kstore.dev/k-web/ku9/js/download/10694/tv/%E9%85%B79/ku9js/ku9js.js
东方卫视,http://tvbox6.icu/tv/migu.php
辽宁卫视,http://8.138.7.223/tv/dl/careryun.php
青海卫视,http://tvbox6.icu/tv/migu.php
陕西卫视,http://tvbox6.icu/tv/migu.php
天津卫视,http://222.134.245.16:9901/tsfile/live/0135_1.m3u8
厦门卫视,http://183.11.239.36:808/hls/17/index.m3u8
江苏卫视,http://tvbox6.icu/tv/migu.php
西藏卫视,http://tvbox6.icu/tv/migu.php
湖北卫视,http://tvbox6.icu/tv/migu.php
兵团卫视,https://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
湖南卫视,http://8.138.7.223/tv/dl/careryun.php
河南卫视,http://lxajh.top/tv/hn.php
河南卫视,http://tvbox6.icu/tv/migu.php
山西卫视,http://1b6467f415.iok.la:9931/tsfile/live/1084_1.m3u8
广西卫视,http://tvbox6.icu/tv/migu.php
甘肃卫视,http://tvbox6.icu/tv/migu.php
吉林卫视,http://tvbox6.icu/tv/migu.php
广东卫视,http://1.195.30.9:19901/tsfile/live/0125_1.m3u8
深圳卫视,http://8.138.7.223/tv/dl/douyincdn.php
宁夏卫视,http://gmxw.7766.org:808/hls/106/index.m3u8
兵团卫视,http://8.138.7.223/tv/dl/careryun.php
吉林卫视,http://139.196.151.191:2051/rtp/239.45.0.6:5140
大湾区卫视,http://tvbox6.icu/tv/migu.php
三沙卫视,http://123.56.129.203:4310/rtp/225.1.8.78:4120
西藏卫视,http://1b6467f415.iok.la:9931/tsfile/live/1089_1.m3u8
山东卫视,http://tvbox6.icu/tv/migu.php
安徽卫视,http://113.57.111.4:1111/tsfile/live/1021_1.m3u8
广东卫视,http://tvbox6.icu/tv/migu.php
浙江卫视,http://1b6467f415.iok.la:9931/tsfile/live/1059_1.m3u8
重庆卫视,http://8.138.7.223/tv/dl/careryun.php
吉林卫视,http://8.138.7.223/tv/dl/careryun.php
甘肃卫视,http://218.13.170.98:9901/tsfile/live/0141_1.m3u8
安徽卫视,http://112.46.105.20:8009/hls/42/index.m3u8
河北卫视,http://8.138.7.223/tv/dl/careryun.php
湖北卫视,http://8.138.7.223/tv/dl/careryun.php
广东卫视,http://218.13.170.98:9901/tsfile/live/0017_1.m3u8
内蒙古卫视,http://cssbyd.imwork.net:8082/hls/44/index.m3u8
河南卫视,http://cssbyd.imwork.net:8082/hls/37/index.m3u8
甘肃卫视,http://cssbyd.imwork.net:8082/hls/48/index.m3u8
吉林卫视,http://cssbyd.imwork.net:8082/hls/41/index.m3u8
辽宁卫视,http://tvbox6.icu/tv/migu.php
黑龙江卫视,http://119.39.9.8:9901/tsfile/live/0143_1.m3u8
江西卫视,http://1b6467f415.iok.la:9931/tsfile/live/1066_1.m3u8
甘肃卫视,https://hls.gstv.com.cn/skt649/tmttss.m3u8
